"lang"
{
"Language"	"german"
"portal.glados.escape_02_miscbabble-22"	"<clr:219,112,147><I>Es sollte sogar eine Party für Sie geben. Eine große Party mit all Ihren Freunden."
"[english]portal.glados.escape_02_miscbabble-22"	"<clr:219,112,147><I>There was even going to be a party for you. A big party that all your friends were invited to."
"portal.01_part1_get_portal_gun-3"	"<clr:219,112,147><I>Diese intradimensionalen Tore sind vollkommen sicher."
"[english]portal.01_part1_get_portal_gun-3"	"<clr:219,112,147><I>These intra dimensional gates have proven to be completely safe."
"portal.glados.core_nag_14"	"<clr:219,112,147><I>Denken Sie nach: Wenn das Ding wichtig ist, warum weiß ich nichts davon?"
"[english]portal.glados.core_nag_14"	"<clr:219,112,147><I>Think about it: If that thing is important, why don't I know about it?"
"portal.00_part1_success-3"	"<clr:219,112,147><I>Dieses Materialauflösungsgitter von Aperture Science vaporisiert alle passierenden nicht autorisierten Geräte - zum Beispiel den beschwerten Speicherkubus von Aperture Science."
"[english]portal.00_part1_success-3"	"<clr:219,112,147><I>This Aperture Science Material Emancipation Grid will vaporize any unauthorized equipment that passes through it - for instance, the Aperture Science Weighted Storage Cube."
"portal.escape_00_part2_nag03-1"	"<clr:219,112,147><I>Das ist Ihre Schuld. Es musste nicht so kommen."
"[english]portal.escape_00_part2_nag03-1"	"<clr:219,112,147><I>This is your fault. It didn't have to be like this."
"portal.escape_01_part1_nag06-1"	"<clr:219,112,147><I>Das ist die letzte Chance."
"[english]portal.escape_01_part1_nag06-1"	"<clr:219,112,147><I>This is your last chance."
"portal.escape_01_part1_nag03-1"	"<clr:219,112,147><I>Das ist kein Mut, sondern Mord. Was hab ich Ihnen je getan?"
"[english]portal.escape_01_part1_nag03-1"	"<clr:219,112,147><I>This isn't brave. It's murder. What did I ever do to you?"
"portal.glados.escape_02_miscbabble-03"	"<clr:219,112,147><I>Das ist kein Mut, sondern Mord. Was hab ich Ihnen je getan?"
"[english]portal.glados.escape_02_miscbabble-03"	"<clr:219,112,147><I>This isn't brave. It's murder. What did I ever do to you?"
"portal.13_part1_pickup-1"	"<clr:219,112,147><I>Der gewichtete Begleiterkubus begleitet Sie durch die Testkammer. Passen Sie auf ihn auf."
"[english]portal.13_part1_pickup-1"	"<clr:219,112,147><I>This Weighted Companion Cube will accompany you through the test chamber. Please take care of it."
"portal.07_part1_trapped-1"	"<clr:219,112,147><I>Das Enrichment Center trägt keine Schuld daran, dass Sie in diesem Raum fest sitzen."
"[english]portal.07_part1_trapped-1"	"<clr:219,112,147><I>Through no fault of the Enrichment Center, you have managed to trap yourself in this room."
"portal.glados.core_drop_1"	"<clr:219,112,147><I>Einen Moment Auszeit. Das sollte nicht passieren."
"[english]portal.glados.core_drop_1"	"<clr:219,112,147><I>Time out for a second.  That wasn't supposed to happen."
"portal.generic_security_camera_destroyed-2"	"<clr:219,112,147><I>Zur sicheren Durchführung der autorisierten Aktivitäten: zerstören Sie keine wichtigen Testapparate."
"[english]portal.generic_security_camera_destroyed-2"	"<clr:219,112,147><I>To ensure the safe performance of all authorized activities, do not destroy vital testing apparatus."
"portal.escape_00_part1_nag17-1"	"<clr:219,112,147><I>Oh je. Der Kuchen ist angeschnitten. Ich hab gesagt, sie sollen warten, aber sie wollten nicht. Es ist aber noch was da, wenn Sie sich beeilen."
"[english]portal.escape_00_part1_nag17-1"	"<clr:219,112,147><I>Uh oh. Somebody cut the cake. I told them to wait for you, but they did it anyway. There is still some left, though, if you hurry back."
"portal.03_part1_success-1"	"<clr:219,112,147><I>Unglaublich! Sie, [lauter]Subjektname hier[/lauter], sind wohl der Stolz von [lauter]Subjektwohnort hier[/lauter]."
"[english]portal.03_part1_success-1"	"<clr:219,112,147><I>Unbelievable ! You, [louder] Subject Name Here[/louder], must be the pride of [louder]Subject Hometown Here[/louder]."
"portal.glados.core_destroy2_02"	"<clr:219,112,147><I>Auch wenn ich's noch so sehr möchte, kann ich das Neurotoxin leider nicht schneller in Ihren Kopf kriegen."
"[english]portal.glados.core_destroy2_02"	"<clr:219,112,147><I>Unfortunately, as much as I'd love to now, I can't get the neurotoxin into your head any faster."
"portal.glados.core_destroy4_05"	"<clr:219,112,147><I>Wenn Sie nicht ganz schnell einen ganz großen Supercomputer bauen können, ist es hier nicht mehr lange sicher."
"[english]portal.glados.core_destroy4_05"	"<clr:219,112,147><I>Unless you have a plan for building some supercomputer parts in a big hurry, this place isn't going to be safe much longer."
"portal.01_part1_get_portal_gun-1"	"<clr:219,112,147><I>Sehr gut! Sie verfügen nun über das mobile Portalgerät von Aperture Science."
"[english]portal.01_part1_get_portal_gun-1"	"<clr:219,112,147><I>Very good! You are now in possession of the Aperture Science Handheld Portal Device."
"portal.04_part1_success-1"	"<clr:219,112,147><I>Bemerkenswert. Beachten Sie, dass der Anschein einer Gefahr nur dazu dient, Ihr Testerlebnis zu verstärken."
"[english]portal.04_part1_success-1"	"<clr:219,112,147><I>Very impressive. Please note that any appearance of danger is merely a device to enhance your testing experience."
"portal.09_part1_success-1"	"<clr:219,112,147><I>Wirklich sehr gut. Zur Belohnung wurde in der Hauptkammer ein Siegeslift aktiviert."
"[english]portal.09_part1_success-1"	"<clr:219,112,147><I>Very very good. A complimentary victory lift has been activated in the main chamber."
"portal.generic_security_camera_destroyed-5"	"<clr:219,112,147><I>Wichtiger Testapparat zerstört."
"[english]portal.generic_security_camera_destroyed-5"	"<clr:219,112,147><I>Vital testing apparatus destroyed."
"portal.15_part1_partyspeech-3"	"<clr:219,112,147><I>Wir geben eine Party zu Ehren Ihres enormen Erfolges."
"[english]portal.15_part1_partyspeech-3"	"<clr:219,112,147><I>We are throwing a party in honor of your tremendous success."
"portal.15_part1_partyspeech-2"	"<clr:219,112,147><I>Wir sind sehr, sehr froh über Ihren Erfolg."
"[english]portal.15_part1_partyspeech-2"	"<clr:219,112,147><I>We are very, very happy for your success."
"portal.00_part1_entry-2"	"<clr:219,112,147><I>Wir hoffen, Ihr kurzer Aufenthalt in der Entspannungskammer war angenehm."
"[english]portal.00_part1_entry-2"	"<clr:219,112,147><I>We hope your brief detention in the relaxation vault has been a pleasant one."
"escape_nags_05"	"<clr:219,112,147><I>Wir brauchen uns nicht umzubringen oder auch nur zu reden, wenn wir nicht wollen."
"[english]escape_nags_05"	"<clr:219,112,147><I>We won't have to try to kill each other or even talk if we don't feel like it."
"portal.glados.escape_02_miscbabble-02"	"<clr:219,112,147><I>Wir brauchen uns nicht umzubringen oder auch nur zu reden, wenn wir nicht wollen."
"[english]portal.glados.escape_02_miscbabble-02"	"<clr:219,112,147><I>We won't have to try to kill each other or even talk if we don't feel like it."
"portal.generic_crate_lost-1"	"<clr:219,112,147><I>Gewichteter Speicherkubus zerstört."
"[english]portal.generic_crate_lost-1"	"<clr:219,112,147><I>Weighted Storage Cube destroyed."
"portal.02_part1_entry-1"	"<clr:219,112,147><I>Willkommen in Testkammer vier."
"[english]portal.02_part1_entry-1"	"<clr:219,112,147><I>Welcome to test chamber four."
"portal.15_part1_entry-1"	"<clr:219,112,147><I>Willkommen beim letzten Test!"
"[english]portal.15_part1_entry-1"	"<clr:219,112,147><I>Welcome to the final test!"
"portal.01_part2_success-1"	"<clr:219,112,147><I>Sehr gut! Übrigens: Der Tag der offenen Tür für Töchter bietet sich an, um auch sie testen zu lassen."
"[english]portal.01_part2_success-1"	"<clr:219,112,147><I>Well done!  Remember: The Aperture Science Bring Your Daughter to Work Day is the perfect time to have her tested."
"portal.14_part1_end-1"	"<clr:219,112,147><I>Sehr gut! Beachten Sie, dass Sie beim nächsten Test nicht-isolierten Elektroteilen ausgesetzt werden, die unter Umständen gefährlich sein können."
"[english]portal.14_part1_end-1"	"<clr:219,112,147><I>Well done! Be advised that the next test requires exposure to uninsulated electrical parts that may be dangerous under certain conditions."
"portal.11_part1_success-1"	"<clr:219,112,147><I>Sehr gut, Android. Das Enrichment Center weist erneut darauf hin, dass die Androidenhölle existiert und Sie bei jeglichem Widerstand dorthin geschickt werden."
"[english]portal.11_part1_success-1"	"<clr:219,112,147><I>Well done, android. The Enrichment Center once again reminds you that android hell is a real place where you will be sent at the first sign of defiance."
"portal.glados.found_me"	"<clr:219,112,147><I>Tja, da sind Sie. Herzlichen Glückwunsch. War es das wert?"
"[english]portal.glados.found_me"	"<clr:219,112,147><I>Well, you found me. Congratulations. Was it worth it?"
"portal.escape_00_part1_nag04-1"	"<clr:219,112,147><I>Was machen Sie denn?"
"[english]portal.escape_00_part1_nag04-1"	"<clr:219,112,147><I>What are you doing?"
"portal.15_part1_partyspeech-1"	"<clr:219,112,147><I>Was machen Sie denn? Schluss jetzt! Ich... ich... Wir freuen uns, dass Sie die letzte Schwierigkeit überstanden haben, wo wir so taten, als wollten wir Sie töten."
"[english]portal.15_part1_partyspeech-1"	"<clr:219,112,147><I>What are you doing? Stop it! I... I... We are pleased that you made it through the final challenge where we pretended we were going to murder you."
"portal.glados.escape_02_miscbabble-18"	"<clr:219,112,147><I>Wie war das? Sagten Sie etwas?"
"[english]portal.glados.escape_02_miscbabble-18"	"<clr:219,112,147><I>What was that? Did you say something?"
"portal.glados.core_destroy3_03"	"<clr:219,112,147><I>Worum geht's Ihnen denn? Um's Überleben? Dann sollten Sie mir auf keinen Fall Schaden zufügen."
"[english]portal.glados.core_destroy3_03"	"<clr:219,112,147><I>What's your point, anyway? Survival? Well then, the last thing you want to do is hurt me."
"portal.glados.escape_02_miscbabble-11"	"<clr:219,112,147><I>Als ich Neurotoxin 'tödlich' nannte, war 'tödlich' absolut ironisch gemeint."
"[english]portal.glados.escape_02_miscbabble-11"	"<clr:219,112,147><I>When I said 'deadly' neurotoxin, the 'deadly' was in massive sarcasm quotes."
"portal.08_part1_success-2"	"<clr:219,112,147><I>Nach den Tests wird man Sie vermissen."
"[english]portal.08_part1_success-2"	"<clr:219,112,147><I>When the testing is over, you will be missed."
"portal.15_part1_entry-2"	"<clr:219,112,147><I>Wenn Sie fertig sind, geben Sie das Gerät im Geräterückgabekomplex ab."
"[english]portal.15_part1_entry-2"	"<clr:219,112,147><I>When you are done, you will drop the Device in the equipment recovery annex..."
"portal.glados.core_nag_10"	"<clr:219,112,147><I>Wo gehen Sie damit hin?"
"[english]portal.glados.core_nag_10"	"<clr:219,112,147><I>Where are you taking that thing?"
"portal.escape_00_part1_nag02-1"	"<clr:219,112,147><I>Wo sind Sie?"
"[english]portal.escape_00_part1_nag02-1"	"<clr:219,112,147><I>Where are you?"
"portal.escape_00_part1_nag08-1"	"<clr:219,112,147><I>Wo wollen Sie denn hin?"
"[english]portal.escape_00_part1_nag08-1"	"<clr:219,112,147><I>Where do you think you're going?"
"portal.13_part1_endnag-2"	"<clr:219,112,147><I>Der Begleiterkubus war bisher ein treuer Kumpan, kann Sie beim Rest des Tests jedoch nicht begleiten. Könnte er sprechen - und das Enrichment Center erinnert daran, dass dies nicht der Fall ist -, würde er Sie bitten, allein weiterzugehen. Lieber würde er im Feuer sterben, als Ihnen eine Last zu sein."
"[english]portal.13_part1_endnag-2"	"<clr:219,112,147><I>While it has been a faithful companion, your Companion Cube cannot accompany you through the rest of the test. If it could talk - and the Enrichment Center takes this opportunity to remind you that it cannot - it would tell you to go on without it because it would rather die in a fire than become a burden to you."
"portal.03_part1_entry-1"	"<clr:219,112,147><I>Sicherheit ist eins der Ziele des Enrichment Centers, doch die Energiekapsel von Aperture Science, links von der Kammer, kann dauerhafte Schäden wie Vaporisierung hervorrufen."
"[english]portal.03_part1_entry-1"	"<clr:219,112,147><I>While safety is one of many Enrichment Center goals, the Aperture Science High Energy Pellet, seen to the left of the chamber, can and has caused permanent disabilities such as vaporization."
"portal.glados.escape_02_miscbabble-15"	"<clr:219,112,147><I>Wer backt den Kuchen, wenn ich weg bin? Sie?"
"[english]portal.glados.escape_02_miscbabble-15"	"<clr:219,112,147><I>Who's gonna make the cake when I'm gone? You?"
"portal.01_part1_get_portal_gun-2"	"<clr:219,112,147><I>Damit können Sie eigene Portale schaffen."
"[english]portal.01_part1_get_portal_gun-2"	"<clr:219,112,147><I>With it, you can create your own portals."
"portal.glados.core_destroy1_01"	"<clr:219,112,147><I>Sie machen Witze."
"[english]portal.glados.core_destroy1_01"	"<clr:219,112,147><I>You are kidding me."
"portal.escape_00_part1_nag06-1"	"<clr:219,112,147><I>Sie können mir nichts."
"[english]portal.escape_00_part1_nag06-1"	"<clr:219,112,147><I>You can't hurt me."
"portal.glados.supprise_3_2_1"	"<clr:219,112,147><I>Sie wollten es so. Jetzt gibt's eine Überraschung. Überraschung in Fünf. Vier."
"[english]portal.glados.supprise_3_2_1"	"<clr:219,112,147><I>You chose this path. Now I have a surprise for you. Deploying surprise in Five. Four."
"portal.13_part1_end-1"	"<clr:219,112,147><I>Geschafft! Der gewichtete Begleiterkubus hat Ihnen wirklich Glück gebracht."
"[english]portal.13_part1_end-1"	"<clr:219,112,147><I>You did it! The Weighted Companion Cube certainly brought you good luck."
"portal.escape_01_part1_nag05-1"	"<clr:219,112,147><I>Das ist Ihnen ganz gleich, stimmt's?"
"[english]portal.escape_01_part1_nag05-1"	"<clr:219,112,147><I>You don't even care. Do you?"
"portal.glados.escape_02_miscbabble-05"	"<clr:219,112,147><I>Das ist Ihnen ganz gleich, stimmt's?"
"[english]portal.glados.escape_02_miscbabble-05"	"<clr:219,112,147><I>You don't even care. Do you?"
"portal.13_part1_euthanized-1"	"<clr:219,112,147><I>Sie haben Ihren treuen Begleiterkubus schneller geopfert als jede Testperson bisher. Herzlichen Glückwunsch."
"[english]portal.13_part1_euthanized-1"	"<clr:219,112,147><I>You euthanized your faithful Companion Cube more quickly than any test subject on record. Congratulations."
"portal.escape_00_part1_nag05-1"	"<clr:219,112,147><I>Sie haben's noch nicht geschafft."
"[english]portal.escape_00_part1_nag05-1"	"<clr:219,112,147><I>You haven't escaped, you know."
"escape_nags_01"	"<clr:219,112,147><I>Gehen Sie an der nächsten Abzweigung links."
"[english]escape_nags_01"	"<clr:219,112,147><I>You need to make a left at the next junction."
"escape_nags_02"	"<clr:219,112,147><I>Gehen Sie an der nächsten Abzweigung rechts."
"[english]escape_nags_02"	"<clr:219,112,147><I>You need to make a right at the next junction."
"portal.glados.escape_02_miscbabble-13"	"<clr:219,112,147><I>Sie dagegen werden seine Tödlichkeit weit weniger lustig finden."
"[english]portal.glados.escape_02_miscbabble-13"	"<clr:219,112,147><I>You on the other hand, are going to find its deadliness a lot less funny."
"portal.escape_01_part1_nag08-1"	"<clr:219,112,147><I>Sie hätten vorhin links gehen sollen."
"[english]portal.escape_01_part1_nag08-1"	"<clr:219,112,147><I>You should have turned left before."
"portal.escape_00_part1_nag11-1"	"<clr:219,112,147><I>Hier sind Sie falsch. Es ist nicht sicher."
"[english]portal.escape_00_part1_nag11-1"	"<clr:219,112,147><I>You shouldn't be here. This isn't safe for you."
"portal.glados.core_destroy4_11"	"<clr:219,112,147><I>Ihr ganzes Leben war ein mathematischer Fehler. Ein mathematischer Fehler, den ich jetzt korrigiere."
"[english]portal.glados.core_destroy4_11"	"<clr:219,112,147><I>Your entire life has been a mathematical error. A mathematical error I'm about to correct."
"portal.00_part1_entry-3"	"<clr:219,112,147><I>Ihre Probe wurde verarbeitet, und wir können mit dem Haupttest beginnen."
"[english]portal.00_part1_entry-3"	"<clr:219,112,147><I>Your specimen has been processed and we are now ready to begin the test proper."
"portal.02_part1_entry-2"	"<clr:219,112,147><I>Sie sind gar nicht schlecht."
"[english]portal.02_part1_entry-2"	"<clr:219,112,147><I>You're doing quite well."
"portal.01_part1_entry-1"	"<clr:219,112,147><I>Sie machen das sehr gut!"
"[english]portal.01_part1_entry-1"	"<clr:219,112,147><I>You're doing very well!"
"portal.glados.core_destroy2_04"	"<clr:219,112,147><I>Aber Sie finden es schneller heraus, als ich's erklären kann, also spar ich mir die Mühe."
"[english]portal.glados.core_destroy2_04"	"<clr:219,112,147><I>You're going to find out first hand before I'd finish explaining it, though, so I won't bother."
"portal.escape_01_part1_nag01-1"	"<clr:219,112,147><I>Sie sind kein guter Mensch. Das wissen Sie, oder?"
"[english]portal.escape_01_part1_nag01-1"	"<clr:219,112,147><I>You're not a good person. You know that, right?"
"portal.escape_00_part1_nag07-1"	"<clr:219,112,147><I>Das ist die falsche Richtung."
"[english]portal.escape_00_part1_nag07-1"	"<clr:219,112,147><I>You're not going the right way."
"portal.glados.core_destroy3_07"	"<clr:219,112,147><I>Sie sind nicht klug. Sie sind kein Forscher. Sie sind kein Doktor. Sie sind nicht mal vollzeitangestellt. Was haben Sie bloß falsch gemacht?"
"[english]portal.glados.core_destroy3_07"	"<clr:219,112,147><I>You're not smart. You're not a scientist. You're not a doctor. You're not even a fulltime employee. Where did your life go so wrong?"
"portal.glados.core_destroy4_09"	"<clr:219,112,147><I>Sie bewegen sich noch, aber glauben Sie mir: Sie sind tot."
"[english]portal.glados.core_destroy4_09"	"<clr:219,112,147><I>You're still shuffling around a little, but believe me you're dead."
"portal.glados.core_destroy3_06"	"<clr:219,112,147><I>Sie hatten Unrecht bei allem, was Sie je gemacht haben, und hier auch."
"[english]portal.glados.core_destroy3_06"	"<clr:219,112,147><I>You've been wrong about every single thing you've ever done, including this thing."
"portal.glados_core.crazy_34"	"<clr:29,114,183><I>Einstellbarer Alu-Kopfpositionierer."
"[english]portal.glados_core.crazy_34"	"<clr:29,114,183><I>Adjustable aluminum head positioner."
"portal.glados_core.crazy_18"	"<clr:29,114,183><I>Alphaharze."
"[english]portal.glados_core.crazy_18"	"<clr:29,114,183><I>Alpha resins."
"portal.glados_core.crazy_25"	"<clr:29,114,183><I>Ein Eintrag mit dem Titel: Töten mit bloßen Händen."
"[english]portal.glados_core.crazy_25"	"<clr:29,114,183><I>An entry called 'how to kill someone with your bare hands.'"
"portal.glados_core.crazy_40"	"<clr:29,114,183><I>Enthält Konservierungsstoffe, Tiefenwirkstoffe sowie Gas- und Geruchskontrollchemikalien."
"[english]portal.glados_core.crazy_40"	"<clr:29,114,183><I>And it contains proven preservatives, deep penetration agents, and gas and odor control chemicals."
"portal.glados_core.crazy_21"	"<clr:29,114,183><I>Und flüchtige Malzmilchansammlungen."
"[english]portal.glados_core.crazy_21"	"<clr:29,114,183><I>And volatile malted milk impoundments."
"portal.glados_core.crazy_16"	"<clr:29,114,183><I>Erdnussbutterwürfel mit Zuckerhülle. In Fischform."
"[english]portal.glados_core.crazy_16"	"<clr:29,114,183><I>Candy coated peanut butter pieces. Shaped like fish."
"portal.glados_core.crazy_36"	"<clr:29,114,183><I>Schnurloser Elektronadelinjektor."
"[english]portal.glados_core.crazy_36"	"<clr:29,114,183><I>Cordless electric needle injector."
"portal.glados_core.crazy_39"	"<clr:29,114,183><I>Schädelkappen."
"[english]portal.glados_core.crazy_39"	"<clr:29,114,183><I>Cranial caps."
"portal.glados_core.crazy_08"	"<clr:29,114,183><I>Zum Garnieren beispielsweise:"
"[english]portal.glados_core.crazy_08"	"<clr:29,114,183><I>Don't forget garnishes such as:"
"portal.glados_core.crazy_20"	"<clr:29,114,183><I>Fiberglasoberflächenharz."
"[english]portal.glados_core.crazy_20"	"<clr:29,114,183><I>Fiberglass surface resins."
"portal.glados_core.crazy_10"	"<clr:29,114,183><I>Streusel in Fischform."
"[english]portal.glados_core.crazy_10"	"<clr:29,114,183><I>Fish shaped candies."
"portal.glados_core.crazy_09"	"<clr:29,114,183><I>Cracker in Fischform."
"[english]portal.glados_core.crazy_09"	"<clr:29,114,183><I>Fish shaped crackers."
"portal.glados_core.crazy_12"	"<clr:29,114,183><I>Fischförmiger Dreck."
"[english]portal.glados_core.crazy_12"	"<clr:29,114,183><I>Fish shaped dirt."
"portal.glados_core.crazy_13"	"<clr:29,114,183><I>Ethylbenzol in Fischform."
"[english]portal.glados_core.crazy_13"	"<clr:29,114,183><I>Fish shaped ethyl benzene."
"portal.glados_core.crazy_15"	"<clr:29,114,183><I>Organische Verbindungen in Fischform, Sediment in Sedimentform."
"[english]portal.glados_core.crazy_15"	"<clr:29,114,183><I>Fish shaped organic compounds and sediment shaped sediment."
"portal.glados_core.crazy_11"	"<clr:29,114,183><I>Fischförmige Abfälle."
"[english]portal.glados_core.crazy_11"	"<clr:29,114,183><I>Fish shaped solid waste."
"portal.glados_core.crazy_04"	"<clr:29,114,183><I>Vier große Eier. Eine Tasse Schokostreusel."
"[english]portal.glados_core.crazy_04"	"<clr:29,114,183><I>Four large eggs. One cup semi-sweet chocolate chips."
"portal.glados_core.crazy_37"	"<clr:29,114,183><I>Injektornadeltreiber."
"[english]portal.glados_core.crazy_37"	"<clr:29,114,183><I>Injector needle driver."
"portal.glados_core.crazy_38"	"<clr:29,114,183><I>Injektornadelgewehr."
"[english]portal.glados_core.crazy_38"	"<clr:29,114,183><I>Injector needle gun."
"portal.glados_core.crazy_22"	"<clr:29,114,183><I>Neun Eigelb."
"[english]portal.glados_core.crazy_22"	"<clr:29,114,183><I>Nine large egg yolks."
"portal.glados_core.crazy_01"	"<clr:29,114,183><I>500 Gramm Backmischung für Schokoladenkuchen."
"[english]portal.glados_core.crazy_01"	"<clr:29,114,183><I>One 18.25 ounce package chocolate cake mix."
"portal.glados_core.crazy_06"	"<clr:29,114,183><I>Ein und zwei Drittel Tassen Kristallzucker."
"[english]portal.glados_core.crazy_06"	"<clr:29,114,183><I>One and two third cups granulated sugar."
"portal.glados_core.crazy_02"	"<clr:29,114,183><I>Eine Dose Kokosnuss-Fertigglasur."
"[english]portal.glados_core.crazy_02"	"<clr:29,114,183><I>One can prepared coconut pecan frosting."
"portal.glados_core.crazy_32"	"<clr:29,114,183><I>Ein bohrlochbildgebender Elektromagnet-Rhabarber."
"[english]portal.glados_core.crazy_32"	"<clr:29,114,183><I>One cross borehole electro-magnetic imaging rhubarb."
"portal.glados_core.crazy_24"	"<clr:29,114,183><I>Eine Tasse Kristallzucker."
"[english]portal.glados_core.crazy_24"	"<clr:29,114,183><I>One cup granulated sugar."
"portal.glados_core.crazy_17"	"<clr:29,114,183><I>Eine Tasse Zitronensaft."
"[english]portal.glados_core.crazy_17"	"<clr:29,114,183><I>One cup lemon juice."
"portal.glados_core.crazy_31"	"<clr:29,114,183><I>Eine Stange Rhabarber."
"[english]portal.glados_core.crazy_31"	"<clr:29,114,183><I>One large rhubarb."
"portal.glados_core.crazy_28"	"<clr:29,114,183><I>Ein Esslöffel Rhabarberpulver."
"[english]portal.glados_core.crazy_28"	"<clr:29,114,183><I>One tablespoon all-purpose rhubarb."
"portal.glados_core.crazy_29"	"<clr:29,114,183><I>Ein Teelöffel Rhabarberschale."
"[english]portal.glados_core.crazy_29"	"<clr:29,114,183><I>One teaspoon grated orange rhubarb."
"portal.glados_core.crazy_14"	"<clr:29,114,183><I>Lange Lakritzbänder."
"[english]portal.glados_core.crazy_14"	"<clr:29,114,183><I>Pull and peel licorice."
"portal.glados_core.crazy_35"	"<clr:29,114,183><I>Schlachthof-Elektronadelinjektor."
"[english]portal.glados_core.crazy_35"	"<clr:29,114,183><I>Slaughter electric needle injector."
"portal.glados_core.crazy_41"	"<clr:29,114,183><I>Sie deodorieren und konservieren Gewebe."
"[english]portal.glados_core.crazy_41"	"<clr:29,114,183><I>That will deodorize and preserve putrid tissue."
"portal.glados_core.crazy_03"	"<clr:29,114,183><I>Drei bis vier Tassen Speiseöl."
"[english]portal.glados_core.crazy_03"	"<clr:29,114,183><I>Three slash four cup vegetable oil."
"portal.glados_core.crazy_05"	"<clr:29,114,183><I>Drei bis vier Tassen Butter oder Margarine."
"[english]portal.glados_core.crazy_05"	"<clr:29,114,183><I>Three slash four cups butter or margarine."
"portal.glados_core.crazy_30"	"<clr:29,114,183><I>Drei Esslöffel Rhabarber, flambiert."
"[english]portal.glados_core.crazy_30"	"<clr:29,114,183><I>Three tablespoons rhubarb, on fire."
"portal.glados_core.crazy_23"	"<clr:29,114,183><I>Zwölf mittlere geosynthetische Membrane."
"[english]portal.glados_core.crazy_23"	"<clr:29,114,183><I>Twelve medium geosynthetic membranes."
"portal.glados_core.crazy_07"	"<clr:29,114,183><I>Zwei Tassen Weizenmehl."
"[english]portal.glados_core.crazy_07"	"<clr:29,114,183><I>Two cups all purpose flower."
"portal.glados_core.crazy_26"	"<clr:29,114,183><I>Zwei Tassen zerhackter Rhabarber."
"[english]portal.glados_core.crazy_26"	"<clr:29,114,183><I>Two cups rhubarb, sliced."
"portal.glados_core.crazy_27"	"<clr:29,114,183><I>Zwei bis drei Tassen Rhabarberflocken."
"[english]portal.glados_core.crazy_27"	"<clr:29,114,183><I>Two slash three cups granulated rhubarb."
"portal.glados_core.crazy_33"	"<clr:29,114,183><I>Zwei Esslöffel Rhabarbersaft."
"[english]portal.glados_core.crazy_33"	"<clr:29,114,183><I>Two tablespoons rhubarb juice."
"portal.glados_core.crazy_19"	"<clr:29,114,183><I>Ungesättigtes Polyesterharz."
"[english]portal.glados_core.crazy_19"	"<clr:29,114,183><I>Unsaturated polyester resin."
"portal.glados_core.curiosity_18"	"<clr:205,129,40><I>[TODESSCHREI]"
"[english]portal.glados_core.curiosity_18"	"<clr:205,129,40><I>[DEATH SCREAM]"
"portal.glados_core.curiosity_10"	"<clr:205,129,40><I>Kommst du wieder?"
"[english]portal.glados_core.curiosity_10"	"<clr:205,129,40><I>Are you coming back?"
"portal.glados_core.curiosity_15"	"<clr:205,129,40><I>Riecht es hier angebrannt?"
"[english]portal.glados_core.curiosity_15"	"<clr:205,129,40><I>Do you smell something burning?"
"portal.glados_core.curiosity_8"	"<clr:205,129,40><I>Was ist mit deinen Beinen?"
"[english]portal.glados_core.curiosity_8"	"<clr:205,129,40><I>Ewww, what's wrong with your legs?"
"portal.glados_core.curiosity_7"	"<clr:205,129,40><I>He, sieh dir DAS an! Nein, das andere."
"[english]portal.glados_core.curiosity_7"	"<clr:205,129,40><I>Hey, look at THAT thing! No, that other thing."
"portal.glados_core.curiosity_13"	"<clr:205,129,40><I>Ist das 'ne Waffe?"
"[english]portal.glados_core.curiosity_13"	"<clr:205,129,40><I>Is that a gun?"
"portal.glados_core.curiosity_11"	"<clr:205,129,40><I>Ach, du bist doch die Frau von dem Test! Hallo!"
"[english]portal.glados_core.curiosity_11"	"<clr:205,129,40><I>Oh hey, you're the lady from the test! Hi!"
"portal.glados_core.curiosity_17"	"<clr:205,129,40><I>Oh, was ist hier drin?"
"[english]portal.glados_core.curiosity_17"	"<clr:205,129,40><I>Oh, what's in here?"
"portal.glados_core.curiosity_3"	"<clr:205,129,40><I>Was ist das?"
"[english]portal.glados_core.curiosity_3"	"<clr:205,129,40><I>Oh, what's that?"
"portal.glados_core.curiosity_6"	"<clr:205,129,40><I>Oh, da sind ja Zahlen drauf!"
"[english]portal.glados_core.curiosity_6"	"<clr:205,129,40><I>Ooh, that thing has numbers on it!"
"portal.glados_core.curiosity_2"	"<clr:205,129,40><I>Was ist das?"
"[english]portal.glados_core.curiosity_2"	"<clr:205,129,40><I>What is that?"
"portal.glados_core.curiosity_5"	"<clr:205,129,40><I>Was ist DAS?"
"[english]portal.glados_core.curiosity_5"	"<clr:205,129,40><I>What is THAT?"
"portal.glados_core.curiosity_12"	"<clr:205,129,40><I>Was war das?"
"[english]portal.glados_core.curiosity_12"	"<clr:205,129,40><I>What's that noise?"
"portal.glados_core.curiosity_4"	"<clr:205,129,40><I>Was ist das?"
"[english]portal.glados_core.curiosity_4"	"<clr:205,129,40><I>What's that?"
"portal.glados_core.curiosity_16"	"<clr:205,129,40><I>Wo geh'n wir hin?"
"[english]portal.glados_core.curiosity_16"	"<clr:205,129,40><I>Where are we going?"
"portal.glados_core.curiosity_9"	"<clr:205,129,40><I>Wo geh'n wir hin?"
"[english]portal.glados_core.curiosity_9"	"<clr:205,129,40><I>Where are we going?"
"portal.glados_core.curiosity_1"	"<clr:205,129,40><I>Was soll das?"
