"lang"
{
"Language"	"russian"
"[english]escape.glados_destruction-6"	"<sfx>[Calming Wind]"
"portal.room1_clock"	"<sfx>[Тиканье часов]"
"[english]portal.room1_clock"	"<sfx>[Clock Tick]"
"escape.the_surface-2"	"<sfx>[Падение обломков]"
"[english]escape.the_surface-2"	"<sfx>[Crashing Debris]"
"escape.the_surface-1"	"<sfx>[Стрекот сверчков]"
"[english]escape.the_surface-1"	"<sfx>[Crickets Chirp]"
"PortalPlayer.BonkYelp"	"<sfx><clr:255,170,0>[Удар]"
"[english]PortalPlayer.BonkYelp"	"<sfx><clr:255,170,0>[Crushed]"
"PortalPlayer.PainYelp"	"<sfx><clr:255,170,0>[Повреждение]"
"[english]PortalPlayer.PainYelp"	"<sfx><clr:255,170,0>[Damaged]"
"portal.elevator_chime"	"<sfx>[Звук лифта]"
"[english]portal.elevator_chime"	"<sfx>[Elevator Chime]"
"Portal.elevator_start"	"<sfx>[Движение лифта]"
"[english]Portal.elevator_start"	"<sfx>[Elevator Start]"
"EnergyBall.Impact"	"<sfx><norepeat:10>[Отскок энергетического шара]"
"[english]EnergyBall.Impact"	"<sfx><norepeat:10>[Energy Ball Bounce]"
"EnergyBall.Explosion"	"<sfx><norepeat:10>[Взрыв энергетического шара]"
"[english]EnergyBall.Explosion"	"<sfx><norepeat:10>[Energy Ball Explosion]"
"EnergyBall.Launch"	"<sfx><norepeat:10>[Запуск энергетического шара]"
"[english]EnergyBall.Launch"	"<sfx><norepeat:10>[Energy Ball Launch]"
"escape.glados_destruction-5"	"<sfx>[Выброс энергии]"
"[english]escape.glados_destruction-5"	"<sfx>[Energy Cascades]"
"Portal.moving_pistons"	"<sfx><len:5>[Звук работающего мотора]"
"[english]Portal.moving_pistons"	"<sfx><len:5>[Engine Running]"
"portalplayer.enterportal"	"<sfx><clr:255,170,0>[Вход в портал]"
"[english]portalplayer.enterportal"	"<sfx><clr:255,170,0>[Enter Portal]"
"portalplayer.exitportal"	"<sfx><clr:255,170,0>[Выход из портала]"
"[english]portalplayer.exitportal"	"<sfx><clr:255,170,0>[Exit Portal]"
"portal.giant_fan"	"<sfx><len:5>[Звук лопастей вентилятора]"
"[english]portal.giant_fan"	"<sfx><len:5>[Fan Spinning]"
"portal.fluorescent_light_hum"	"<sfx><len:5>[Гул ламп дневного света]"
"[english]portal.fluorescent_light_hum"	"<sfx><len:5>[Fluorescent Light Hum]"
"portal.fluorescent_light_hum2"	"<sfx><len:5>[Гул ламп дневного света]"
"[english]portal.fluorescent_light_hum2"	"<sfx><len:5>[Fluorescent Light Hum]"
"escape.glados_destruction-4"	"<sfx>[Пронзительный писк]"
"[english]escape.glados_destruction-4"	"<sfx>[High Pitched Squeal]"
"Portal.elevator_ding"	"<sfx>[Звонок лифта]"
"[english]Portal.elevator_ding"	"<sfx>[Lift Bell]"
"portal.horizontal_lift_move"	"<sfx><norepeat:5>[Звук едущего лифта]"
"[english]portal.horizontal_lift_move"	"<sfx><norepeat:5>[Lift Moving]"
"escape.cake_ride-5"	"<sfx>[Щелчок выключателя]"
"[english]escape.cake_ride-5"	"<sfx>[Lights Click On]"
"escape.cake_ride-4"	"<sfx>[Приглушенный грохот]"
"[english]escape.cake_ride-4"	"<sfx>[Low Rumble]"
"escape.cake_ride-6"	"<sfx>[Звук механической руки]"
"[english]escape.cake_ride-6"	"<sfx>[Mechanical Arm]"
"escape.glados_destruction-2"	"<sfx>[Скрежет металла]"
"[english]escape.glados_destruction-2"	"<sfx>[Mechanical Overload]"
"escape.KLANG"	"<sfx><norepeat:4>[Скрежет металла]"
"[english]escape.KLANG"	"<sfx><norepeat:4>[Metal Clang]"
"Portal.doorclose"	"<sfx><norepeat:1>[Лязг металла]"
"[english]Portal.doorclose"	"<sfx><norepeat:1>[Metal Clang]"
"portalgun.pedestal_rotate"	"<sfx>[Поворот подставки]"
"[english]portalgun.pedestal_rotate"	"<sfx>[Pedestal Rotating]"
"Portal.room1_Radio"	"<sfx><len:10>[Легкая музыка]"
"[english]Portal.room1_Radio"	"<sfx><len:10>[Peppy Music]"
"Portal.giant_piston"	"<sfx><norepeat:5>[Звук поршня]"
"[english]Portal.giant_piston"	"<sfx><norepeat:5>[Piston Slam]"
"portal.fizzle_invalid_surface"	"<sfx><norepeat:5>[Сбой портала]"
"[english]portal.fizzle_invalid_surface"	"<sfx><norepeat:5>[Portal Failed]"
"portal.fizzle_moved"	"<sfx><norepeat:5>[Исчезновение портала]"
"[english]portal.fizzle_moved"	"<sfx><norepeat:5>[Portal Fizzled]"
"weapon_Portalgun.invalid_surface"	"<sfx><norepeat:4><playerclr:255,176,0:255,255,255>[Сбой]"
"[english]weapon_Portalgun.invalid_surface"	"<sfx><norepeat:4><playerclr:255,176,0:255,255,255>[Portalgun Failed]"
"weapon_portalgun.fire_blue"	"<sfx><norepeat:4><playerclr:255,176,0:255,255,255>[Основной режим портальной пушки]"
"[english]weapon_portalgun.fire_blue"	"<sfx><norepeat:4><playerclr:255,176,0:255,255,255>[Portalgun Primary Fire]"
"weapon_portalgun.fire_blue_npc"	"<sfx><norepeat:5>[Основной режим портальной пушки]"
"[english]weapon_portalgun.fire_blue_npc"	"<sfx><norepeat:5>[Portalgun Primary Fire]"
"weapon_portalgun.fire_red"	"<sfx><norepeat:4><playerclr:255,176,0:255,255,255>[Дополнительный режим портальной пушки]"
"[english]weapon_portalgun.fire_red"	"<sfx><norepeat:4><playerclr:255,176,0:255,255,255>[Portalgun Secondary Fire]"
"weapon_portalgun.fire_red_npc"	"<sfx><norepeat:5>[Дополнительный режим портальной пушки]"
"[english]weapon_portalgun.fire_red_npc"	"<sfx><norepeat:5>[Portalgun Secondary Fire]"
"weapon_portalgun.powerup"	"<sfx><norepeat:4><playerclr:255,176,0:255,255,255>[Пушка улучшена]"
"[english]weapon_portalgun.powerup"	"<sfx><norepeat:4><playerclr:255,176,0:255,255,255>[Portalgun Upgraded]"
"escape.cake_ride-1"	"<sfx>[Шипение пара]"
"[english]escape.cake_ride-1"	"<sfx>[Pressurized Steam]"
"escape.cake_ride-3"	"<sfx>[Звук поршней]"
"[english]escape.cake_ride-3"	"<sfx>[Pumping Pistons]"
"portal.open_red"	"<sfx><norepeat:5>[Открытие красного портала]"
"[english]portal.open_red"	"<sfx><norepeat:5>[Red Portal Open]"
"Portal.fire_pit"	"<sfx><len:5>[Бушующее пламя]"
"[english]Portal.fire_pit"	"<sfx><len:5>[Roaring Fire]"
"npc_floorturret.rocketfire"	"[Пуск ракеты]"
"[english]npc_floorturret.rocketfire"	"[Rocket Launch]"
"npc_floorturret.lockedbeep"	"[Ракета наведена]"
"[english]npc_floorturret.lockedbeep"	"[Rocket Locked]"
"npc_rocketturret.lockingbeep"	"[Наведение ракеты]"
"[english]npc_rocketturret.lockingbeep"	"[Rocket Locking]"
"portalplayer.fallrecover"	"<sfx><clr:255,170,0>[Падение]"
"[english]portalplayer.fallrecover"	"<sfx><clr:255,170,0>[RoughLanding]"
"escape.glados_destruction-1"	"<sfx>[Свист ветра]"
"[english]escape.glados_destruction-1"	"<sfx>[Rushing Wind]"
"escape.the_surface-4"	"<sfx>[Эхо]"
"[english]escape.the_surface-4"	"<sfx>[Sounds Echo and Fade]"
"escape.glados_destruction-3"	"<sfx>[Треск и грохот]"
"[english]escape.glados_destruction-3"	"<sfx>[Thrashing Debris]"
"portal.room1_ticktock"	"<sfx><norepeat:5>[Тиканье таймера]"
"[english]portal.room1_ticktock"	"<sfx><norepeat:5>[Ticking Timer]"
"Portal.stair_clack"	"<sfx><norepeat:2>[Скрип]"
"[english]Portal.stair_clack"	"<sfx><norepeat:2>[Tile Clack]"
"escape.brain_escaping_alarm_loop"	"<sfx><norepeat:10>[Тревога]"
"[english]escape.brain_escaping_alarm_loop"	"<sfx><norepeat:10>[Warning Alarm]"
"Portal.deployingKlaxon"	"<sfx><norepeat:4>[Звук клаксона]"
"[english]Portal.deployingKlaxon"	"<sfx><norepeat:4>[Warning Klaxon]"
"portal.bonus04_2"	"<clr:219,112,147><I>[Эффекты перемещения] Бросок! Бросок! Бросок! Бросок! Бросок!"
"[english]portal.bonus04_2"	"<clr:219,112,147><I>[Warping Effects] Fling! Fling! Fling! Fling! Fling!"
"escape.disposal_tube_zap"	"<sfx><norepeat:4>[Удар током]"
"[english]escape.disposal_tube_zap"	"<sfx><norepeat:4>[Zap]"
"portal.bonus02_2"	"<clr:219,112,147><I>Когда я в прошлый раз говорила, что это твой последний шанс, я немного солгала. Вот твой последний шанс. ПРЕКРАТИ немедленно!"
"[english]portal.bonus02_2"	"<clr:219,112,147><I>Before, when I told you it was your last chance, that wasn't completely true.  This is your real last chance. Now, STOP what you're doing!"
"portal.bonus05_2"	"<clr:219,112,147><I>Правила центра предписывают испытуемому продемонстрировать пустые руки перед тем, как получить торт."
"[english]portal.bonus05_2"	"<clr:219,112,147><I>Enrichment Center regulations require both hands to be empty before any cake can be served."
"portal.bonus04_1"	"<clr:219,112,147><I>Приготовьтесь к броску. Броску в неизвестность."
"[english]portal.bonus04_1"	"<clr:219,112,147><I>Get ready to fling yourself. Fling into space."
"portal.bonus01_3"	"<clr:219,112,147><I>Я знаю, ты не поверишь, но все произошедшее было сделано для твоего же блага."
"[english]portal.bonus01_3"	"<clr:219,112,147><I>I know you don't believe this, but everything that has happened so far was for your benefit."
"portal.bonus06_3"	"<clr:219,112,147><I>Я смотрю на чертежи и думаю… Да-да. Ты определенно идешь неизвестно куда!"
"[english]portal.bonus06_3"	"<clr:219,112,147><I>I'm checking some blue prints and I think... yes, right here! You're definitely going the WRONG way!"
"portal.bonus05_3"	"<clr:219,112,147><I>Послушай, нам обоим никуда отсюда не деться. Хочешь, я разделю этот корпус лазером на две половины? На одной будешь жить ты, а на другой я."
"[english]portal.bonus05_3"	"<clr:219,112,147><I>Look, we're both stuck in this place. I'll use lasers to inscribe a line down the center of the facility, and one half will be where you live and I'll live in the other half."
"portal.bonus03_2"	"<clr:219,112,147><I>И самое главное, ни при каких обстоятельствах не пытайтесь вынести устройство за пределы лаборатории."
"[english]portal.bonus03_2"	"<clr:219,112,147><I>Most importantly under no circumstances should you remove the device from the testing area."
"portal.bonus01_2"	"<clr:219,112,147><I>А ведь торт действительно был."
"[english]portal.bonus01_2"	"<clr:219,112,147><I>There really was a cake."
"portal.bonus03_1"	"<clr:219,112,147><I>Для успешного прохождения данного испытания требуется понимание принципов изменения кинетической энергии тела при прохождении сквозь портал."
"[english]portal.bonus03_1"	"<clr:219,112,147><I>To reiterate our previous warning, this test requires a mastery of the principles of portal momentum."
"portal.bonus02_1"	"<clr:219,112,147><I>Замечательно! Но помните: излишняя уверенность в себе приводит к ненужным ошибкам."
"[english]portal.bonus02_1"	"<clr:219,112,147><I>Very Impressive!  Be warned, however, that complacency can result in failure."
"portal.bonus05_1"	"<clr:219,112,147><I>Вы делаете заметные успехи."
"[english]portal.bonus05_1"	"<clr:219,112,147><I>We are pleased with your success."
"portal.bonus05_4"	"<clr:219,112,147><I>Нам не придется ни убивать друг друга, ни даже просто общаться, если мы не захотим."
"[english]portal.bonus05_4"	"<clr:219,112,147><I>We won't have to try to kill each other or even talk if we don't feel like it."
"portal.bonus01_1"	"<clr:219,112,147><I>Хорошо. И помните, мы рады, что вы решили пройти тестирование."
"[english]portal.bonus01_1"	"<clr:219,112,147><I>Well done. Remember that we are pleased you could join us for testing."
"portal.bonus06_1"	"<clr:219,112,147><I>На следующем пересечении сверни на-ле-во."
"[english]portal.bonus06_1"	"<clr:219,112,147><I>You need to make a LEFT at the next junction."
"portal.bonus06_2"	"<clr:219,112,147><I>На следующем пересечении сверни на-пра-во."
"[english]portal.bonus06_2"	"<clr:219,112,147><I>You need to make a RIGHT at the next junction."
"portal.toilet_thank"	"<clr:255,208,172><I>Благодарим за использование."
"[english]portal.toilet_thank"	"<clr:255,208,172><I>Your business is appreciated."
"#commentary\prtl-Comment000.wav"	"[Эрик Уолпоу] Мы создавали голос компьютера в несколько этапов. Сначала мы прогоняли каждую реплику через программу, преобразующую текст в звук. Затем мы давали прослушать файл Эллен Маклейн, актрисе, сыгравшей ГЛаДОС. Она воспроизводила его как можно более похоже, а затем делала несколько дублей, вычищая слова, которые в компьютерной версии звучали неразборчиво. Вот образец реплики Эллен: <…>. После этого мы обработали весь звук, чтобы придать ему более компьютерные интонации. Вот та же самая реплика после выверения тона и модуляции: <INSERT LINE HERE>."
"[english]#commentary\prtl-Comment000.wav"	"[Erik Wolpaw] Creating the AI voice was a multi-step process. First, we ran every line of dialog through an automatic text-to-speech program. In the studio, we cued the actress who plays GLaDOS, Ellen McClane, with the computer-generated sound file. She'd mimic it, and then, over the course of several takes, adjust her performance to clean up any words that were unintelligible in the computer version. For instance, here's a line as Ellen delivered it: <INSERT RAW ELLEN LINE>. Once the recording was done, we processed all of the dialog to give it an extra computery edge. Here's that same line as it appears in the game, with the pitch constrained, pitch modulation suppressed, and the formant moved up: <INSERT LINE HERE>."
"#commentary\prtl-Comment001.wav"	"[Ким Свифт] Уровни игры после побега показывают игроку элементы внутренних сооружений Центра. В этой сцене видна часть системы выдачи кубов. Эти визуальные элементы помогают нам сделать уровень непохожим на камеры испытаний и в то же время показать игроку, что он находится как бы за кулисами Центра."
"[english]#commentary\prtl-Comment001.wav"	"[Kim Swift] We designed the post-escape levels to give players brief glimpses of the inner workings of the Enrichment Center. This particular area exposes part of the Storage Cube Distribution System. These little vignettes help make this section of the game visually distinct from the testing chambers while reinforcing the idea that players are now behind-the-scenes."
"#commentary\prtl-Comment002.wav"	"[Джип Барнетт] Интересный факт геймдизайна: игрок почти никогда не смотрит наверх по собственной инициативе. В данном случае мы привлекаем его внимание с помощью лестницы. Большая часть игроков захочет посмотреть, куда она ведет, то есть наверх. Лестница разваливается на части при первом же касании, но за это время она успевает сыграть свою роль."
"[english]#commentary\prtl-Comment002.wav"	"[Jeep Barnett] One bizarre fact of game design is that, without some serious prompting, players will rarely look up. In this case, the prompt is a ladder. Most players will investigate where the ladder goes, which is up. The ladder actually falls apart as soon as it's touched, but by then it's served its purpose."
"#commentary\prtl-Comment004.wav"	"[Гаррет Рикки] Тестирование показало, что игрок начинает утомляться, если не разбивать сложные, требующие обдумывания задачи простыми головоломками, которые надо решить как можно быстрее. Эти поршни позволили нам создать именно такую головоломку. А поскольку они представляют собой постоянно движущуюся поверхность, мы смогли придумать несколько необычных переходов через порталы, например, от потолка к потолку."
"[english]#commentary\prtl-Comment004.wav"	"[Garret Rickey] Through playtesting, we discovered that fatigue set in if we didn't break up the more complicated, deliberately paced puzzles with problems that required the player to perform a much simpler task under time pressure. These pistons proved to be a good foundation for that simpler type of puzzle. Because they feature a moving surface, they also gave us an opportunity to employ some unusual portal transitions, such as ceiling-to-ceiling."
"#commentary\prtl-Comment005.wav"	"[Пол Грэхем] В ходе разработки мы то и дело сталкиваемся с дизайном уровней, переворачивающим всю систему порталов. Например, этот переход с потолка на потолок был для нас совершенно неожиданным и потребовал массы усилий. Мы стараемся не идти легким путем и не подстраивать дизайн под уже знакомую технологию порталов. Мы знаем, что игроки, решив создать собственные уровни, задумают вещи, которые даже не приходили нам в голову, и стараемся сделать систему порталов как можно более гибкой."
"[english]#commentary\prtl-Comment005.wav"	"[Paul Graham] During development, we'd often run across some piece of level design that would break the portal system. For instance, this ceiling-to-ceiling transition was an unexpected edge case that ended up requiring a lot of effort to make work. We tried never to take the easy route of simply changing the level design to work with existing portal technology. We knew that once the game was out in the wild, custom map creators would stress the system in ways we hadn't even considered, so we made it as flexible as possible."
"#commentary\prtl-Comment006.wav"	"[Грег Кумер] При дизайне этих уровней мы хотели создать у игрока ощущение бешеной гонки по заброшенным помещениям Центра. Для этого мы придумали множество уголков и закутков, куда можно забраться и где можно открыть портал. Пришлось долго нащупывать баланс освещения. Нам надо было дать игроку достаточно света, чтобы он видел, куда бежать, и в то же время создать ощущение темных, заброшенных коридоров."
"[english]#commentary\prtl-Comment006.wav"	"[Greg Coomer] An important design goal of these post-escape levels was to give players the sense that they were running wild inside the guts of the facility. With that in mind, we added plenty of nooks and crannies for players to crawl into or place portals through. This ended up being a tricky lighting challenge, as the areas needed to be bright enough to navigate while still being dim enough to feel like obscure, disused sections of the building."
"#commentary\prtl-Comment007.wav"	"[Билл Ван Бюрен] Изначально эти пушки были вооружены не ракетами, а лазерами. Но затем мы ввели в игру механику бьющегося стекла и поняли, что взрыв стекла ракетой гораздо зрелищнее медленной плавки лазерами. Пушки еще и говорили, подобно стрелковым автоматам. Но поскольку игрок часто перенаправляет ракеты, поворачиваясь к пушке спиной, нам требовался четкий, ничем не заглушенный звук, и мы убрали голос."
"[english]#commentary\prtl-Comment007.wav"	"[Bill Van Buren] These rocket sentries originally fired lasers. We switched from lasers to rockets after we introduced the glass-breaking mechanic, mainly because glass shattering in a massive rocket explosion turned out to be a lot more satisfying than glass just slowly being melted by a laser. Originally, they also spoke, just like the bullet turrets.  Because players often redirect the rockets with their backs to the turret, however, a distinct, uncluttered sound cue was required. The voice simply added too much noise to the rocket redirect mechanic."
"#commentary\prtl-Comment008.wav"	"[Рэлм Лавджой] Эта труба предоставляет игроку отличную возможность применить только что изученные навыки перенаправления ракет в стекло в слегка измененной обстановке и тем самым закрепить урок."
"[english]#commentary\prtl-Comment008.wav"	"[Realm Lovejoy] Breaking this tube gives players a chance to test out their newly trained rocket-redirecting and glass-breaking skills in a slightly different context, which helps cement the training."
"#commentary\prtl-Comment009.wav"	"[Скотт Далтон] С приближением к концу игры мы повышаем количество задачек на скорость, таких, как эта засада. У игрока появляется ощущение близкой развязки."
"[english]#commentary\prtl-Comment009.wav"	"[Scott Dalton] As the end of the game draws closer, we increase the ratio of time-pressured puzzles, like this turret ambush, to give players the sense that they're approaching a climactic encounter."
"#commentary\prtl-Comment010.wav"	"[Рэнди Ландин] Изначально эти парапеты были декоративными, но многие тестеры думали, что на них надо забраться, и тратили на безуспешные попытки довольно много времени. Мы решили, что их энтузиазм стоит поощрить, и перестроили сцену, сделав парапеты не просто доступной, а необходимой для прохождения частью уровня."
"[english]#commentary\prtl-Comment010.wav"	"[Randy Lundeen] Originally these catwalks were decorative, but playtesters consistently thought they were significant and often spent a lot of time trying to reach them. We didn't want to stand between people and their desire to walk on the catwalks, so we redesigned the area to make catwalks not only accessible but also necessary to proceed."
"#commentary\prtl-Comment012.wav"	"[Джип Барнетт] Эта грандиозная засада изначально была еще более грандиозной. Пушки прыгали с потолка и появлялись из потайных люков. Это была кульминационная битва игры. Но в ходе тестирования мы поняли, что на протяжении нескольких часов готовили игрока совершенно к другому. Мы в несколько этапов перестроили сцену. Теперь игрок должен переноситься на огромные расстояния с помощью портальных скачков. Тестерам очень нравилась эта идея, и мы построили финальную сцену на ней."
"[english]#commentary\prtl-Comment012.wav"	"[Jeep Barnett] This massive turret ambush was originally a lot more massive, with turrets that dropped from the ceiling and popped out of surprise hatches. In fact, for a while, it was the game's climactic battle.  Through playtesting, we learned that this type of pure combat experience, didn't really fit with the preceding few hours of player training.  Over several iterations, we toned down the combat and made the room more about using portal momentum to fling yourself great distances, a skill that playtesters really enjoyed using and that's a key component of what eventually became our final battle."
"#commentary\prtl-Comment013.wav"	"[Джереми Беннетт] Образ ГЛаДОС, взбунтовавшейся операционной системы, захватившей контроль над Центром, был создан не сразу. Она побывала и парящим мозгом, и паукоподобным механизмом, и перевернутой Венерой Боттичелли, рождающейся из металла и проводов. В конце концов мы остановились на огромном механическом ящике, из которого выступает стройная фигура робота. Этот дизайн отлично передает и могущество ГЛаДОС, и ее женственность."
"[english]#commentary\prtl-Comment013.wav"	"[Jeremy Bennett] GLaDOS, the rogue disk operating system that now runs Aperture Science, went through a bunch of design iterations. Earlier versions included a floating brain, a sprawling, spidery mechanism, and an upside-down version of Botticelli's Rise of Venus built out of robot parts and wire. Evenutally, we settled on a huge mechanical device with a delicate robotic figure dangling out of it, which successfully conveys both GLaDOS's raw power and her femininity."
"#commentary\prtl-Comment014.wav"	"[Эрик Уолпоу] За этим красным телефоном стоит целая история: пока программисты разрабатывали ГЛаДОС, на телефоне постоянно дежурил человек, который должен был позвонить и вызвать помощь в том случае, если система обретет разум и выйдет из-под контроля. Как мы видим из игровых событий, он слегка не успел."
"[english]#commentary\prtl-Comment014.wav"	"[Erik Wolpaw] The fiction behind this red phone is that, while GLaDOS was being developed, it was somebody's job to sit by it, and, if it ever looked like the AI was becoming sentient and godlike, that person would pick up the phone and call somebody to come help. At the point in time where the actual game takes place, it's become obvious that the Aperture Science Red Phone plan didn't 100% work out."
"#commentary\prtl-Comment015.wav"	"[Ким Свифт] Проект «Narbacular Drop», который позже вылился в Portal, показал нам, что начинающий игрок ожидает увидеть по ту сторону портала иные миры и измерения. Чтобы побороть этот стереотип, мы помещаем игрока в необычное помещение с запоминающимися предметами, и он, пройдя через портал, тут же осознает, что находится в той же самой камере. Радио, играющее инструментальную версию «Still Alive», дает моментальную звуковую привязку к местности."
"[english]#commentary\prtl-Comment015.wav"	"[Kim Swift] One of the things we learned from Narbacular Drop, our student project that became Portal, was that beginning players often thought portals took them into other spaces or even other dimensions. To help fight that notion, we start players in a visually unique room with memorable objects, so that when they walk through a portal for the first time, they have a clear point of reference, which communicates the idea that they're still in the same basic location. For instance, the radio, which is playing an instrumental version of 'Still Alive,' helps as well by providing some audio continuity"
"#commentary\prtl-Comment016.wav"	"[Робин Уолкер] Портал представляет собой постоянное игровое обучение. Сначала вы получаете ряд игровых инструментов, затем учитесь применять их в головоломках, сложность которых постоянно нарастает. Здесь мы обучаем игрока механике работы с кнопками и коробками, прежде чем перейти к более сложной работе с порталами."
"[english]#commentary\prtl-Comment016.wav"	"[Robin Walker] Portal is effectively an extended player training exercise. We spend a huge portion of the game introducing a series of gameplay tools, then layering these tools into increasingly difficult puzzles. This layering starts here, where we train the button/box mechanic before introducing the more complicated concept of portals."
"#commentary\prtl-Comment017.wav"	"[Гейб Ньюэлл] Добро пожаловать в [вставьте название игры]. Надеюсь, вы уже успели освоиться с ее необычной механикой. Чтобы прослушать комментарий, наведите курсор на значок и нажмите кнопку «Использовать». Чтобы остановить комментарий, вновь наведите курсор на значок и еще раз нажмите «Использовать». Иногда компьютер будет брать управление на себя, чтобы показать вам кое-что интересное. В этом случае просто нажмите кнопку «Использовать», чтобы остановить рассказ. После того как вы познакомитесь с игрой, напишите мне о своих впечатлениях. Для нас это очень важно, ведь мы впервые создали игру такого типа. Со мной можно связаться по адресу gaben@valvesoftware.com. Спасибо — и хорошей игры!"
"[english]#commentary\prtl-Comment017.wav"	"[Gabe Newell] Welcome to insert game name, here.  Hopefully you have already had a chance to enjoy the off-beat perspective and new game mechanic of Portal.  To listen to a commentary node, put your crosshair over the floating commentary symbol and press your use key. To stop a commentary node, put your crosshair over the rotating node and press the use key again. Some commentary nodes may take control of the game in order to show something to you. In these cases, simply press your use key again to stop the commentary.  Please let me know what you think after you have had a chance to play, as we think we are just at the beginning of taking advantage of this type of gameplay. I can be reached at gaben@valvesoftware.com. Thanks, and have fun!"
"#commentary\prtl-Comment018.wav"	"[Бэй Рэйтт] Оранжевый костюм персонажа подчеркивает, что это подопытный. Теплый оранжевый цвет визуально выделяет фигуру на фоне холодных тонов помещений. Некоторых тестеров удивляло, что она может упасть с большой высоты и не разбиться, как в Half-Life 2. Мы прикрепили к ее ногам каблуки-пружины, которые явились ответом на все вопросы."
"[english]#commentary\prtl-Comment018.wav"	"[Bay Raitt] We put the player character in an orange jumpsuit to reinforce the fact that she's a test subject.  Visually, the warmer orange colors help her pop out against the colder tones of the environment.  Some playtesters were wondering why she could fall so far without getting hurt the way she would in Half-Life 2.  In response, we added mechanized heel springs to her lower legs; afterwards, there was no longer any question about why she could survive such long falls."
"#commentary\prtl-Comment019.wav"	"[Рэлм Лавджой] Непрозрачные стекла зала наблюдения создают у игрока ощущение, что за ним постоянно следят неизвестные. Кроме того, залы наблюдения служат нам для практических целей: в них удобно и логично размещать источники освещения камер испытаний."
"[english]#commentary\prtl-Comment019.wav"	"[Realm Lovejoy] These frosted-glass observation rooms make the player feel as if they're being watched at all times, while keeping the identity of these watchers a mystery. The rooms serve a practical purpose as well, since we often use them as convenient and logical light sources for the test chambers."
"#commentary\prtl-Comment020.wav"	"[Гаррет Рикки] Комбинация полей, уничтожающих порталы ('расщепителей') и лифтов помогает нам решить сразу две задачи. Она позволяет задать визуальную точку конца камеры и не дает игроку перемещаться сквозь уровни. В итоге мы даже построили несколько задач на использовании расщепителей."
"[english]#commentary\prtl-Comment020.wav"	"[Garret Rickey] The combination of the prtl-destroying fields (which we call 'fizzlers') and the elevators serve a dual purpose. They provide a clearly identifiable end-point for each test-chamber, while also addressing the more practical problem of how to keep players from portaling across level loads. We eventually integrated the fizzlers into several of our puzzle designs."
"#commentary\prtl-Comment021.wav"	"[Ким Свифт] Нам важно, чтобы игрок как можно быстрее уловил принцип работы порталов. Мы заметили, что тестеры осваиваются с ними проще, если видят в портале самих себя. Поэтому мы специально расположили первый портал так, чтобы игрок обязательно себя увидел."
"[english]#commentary\prtl-Comment021.wav"	"[Kim Swift] It's absolutely critical that players quickly wrap their heads around what a portal is.  We noticed early playtesters grasped the concept much more quickly when they caught a glimpse of themselves through a portal.  So we deliberately positioned this first portal to ensure that players will invariably see themselves."
"#commentary\prtl-Comment022.wav"	"[Пол Грэхем] Мы хотели, чтобы игрок чувствовал себя в безопасности внутри портала, поэтому закрывающиеся порталы не способны убить игрока или уничтожить предмет. Вместо этого они просто выталкивают их из себя."
"[english]#commentary\prtl-Comment022.wav"	"[Paul Graham] We wanted players to feel safe while standing in a portal, so we never kill them or destroy objects within a portal that's closing. Instead, we either push or teleport objects out of a portal as it closes."
"#commentary\prtl-Comment023.wav"	"[Робин Уолкер] Поскольку мы тщательно обучаем игрока каждому нововведению геймплея, к этому моменту вы уже точно знаете, что такое портал, и представляете себе общие принципы его работы. В ранних версиях игрок часто шел методом тыка и не всегда успевал усвоить легкие элементы, чтобы с их помощью перейти к более сложным. Задача, которую вы только что решили, построена так, что метод тыка почти стопроцентно заведет в тупик. Для решения головоломки требуется пройти не менее пяти порталов в определенной последовательности, а для этого нужно четко понимать ключевые принципы геймплея. Такая «заглушка» помогла упорядочить обучение."
"[english]#commentary\prtl-Comment023.wav"	"[Robin Walker] Because we very deliberately introduce and train each gameplay concept, once players reach this spot, we're confident that they know what a portal is and roughly how it works. Early versions of Portal let players stumble through the beginning of the game without always understanding what was going on, which really compromised teaching new concepts. The puzzle you just finished was designed so that stumbling around will virtually always lead to a dead end. Completing the puzzle requires walking through a minimum of five portals in a specific order. This kind of gating, in which a solid understanding of key gameplay concepts is required for success, helped standardize the learning curve of the game tremendously."
"#commentary\prtl-Comment024.wav"	"[Джейсон Брашилл] В ранних версиях уровня тестеры часто сбегали по ступеням, не замечая, откуда появляются порталы. Мы ввели вынужденную паузу - 'ворота', как мы это называем - чтобы игроки остановились и увидели, как пушка открывает синий портал. Чтобы привлечь их внимание к происходящему, мы добавили эффект частиц и громкий звук."
"[english]#commentary\prtl-Comment024.wav"	"[Jason Brashill] In early versions of this map, playtesters would charge down the stairs without noticing what was creating the portals. We introduced a mandatory pause in the action - what we call a gate - to help ensure that players stop and notice the portal gun making a blue portal. A particle effect and a loud noise help draw their attention."
"#commentary\prtl-Comment026.wav"	"[Керри Девис] В этой камере игрок должен осознать, что порталы входа и выхода не привязаны к определенному цвету. Тестеры часто начинали считать, что оранжевый цвет всегда означает выход, поэтому здесь мы вынуждаем их войти в оранжевый портал."
"[english]#commentary\prtl-Comment026.wav"	"[Kerry Davis] This room was designed to make players understand that entrance and exit portals aren't tied to the color of the portal.  Playtesters often assumed that orange portals were exit-only, so we created this puzzle to force players to enter an orange portal."
