"lang"
{
"Language"	"korean"
"glados.dlc1_mp_coop_separation_1_outro01"	"<clr:112,75,125>GLaDOS: 저 작품이 마음에 들었다니 기뻐. 인간들도 모두 좋아했지. 참, 인간들은 잘 지내. 모두가 잘 지내고 있지."
"[english]glados.dlc1_mp_coop_separation_1_outro01"	"<clr:163,193,173>GLaDOS: I'm glad you enjoyed that piece. All the humans did too. They're fine, by the way. Everything's fine."
"glados.dlc1_mp_coop_separation_1_outro05"	"<clr:112,75,125>GLaDOS: 그런데 말이야, 혹시 인간을 발견하거든 나한테도 알려 줘."
"[english]glados.dlc1_mp_coop_separation_1_outro05"	"<clr:163,193,173>GLaDOS: In fact, if you see any humans, let me know."
"glados.dlc1_mp_coop_separation_1_outrob01"	"<clr:112,75,125>GLaDOS: 저 작품이 마음에 들었다니 기뻐. 그렇게 오랫동안 감상하다니. 뭐, 서두를 건 없으니까."
"[english]glados.dlc1_mp_coop_separation_1_outrob01"	"<clr:163,193,173>GLaDOS: I'm glad you enjoyed that piece. For as long as you did. Not that there's any rush."
"glados.dlc1_mp_coop_separation_1_outrob03"	"<clr:112,75,125>GLaDOS: (삐삐삐) 모든 게 정상이야."
"[english]glados.dlc1_mp_coop_separation_1_outrob03"	"<clr:163,193,173>GLaDOS: (beepbeepbeep) Everything's fine."
"glados.dlc1_mp_coop_stingerb01"	"<clr:112,75,125>GLaDOS: 자, 여기 주목해 봐."
"[english]glados.dlc1_mp_coop_stingerb01"	"<clr:163,193,173>GLaDOS: Do I have your complete attention?"
"glados.dlc1_mp_coop_stingerb02"	"<clr:112,75,125>GLaDOS: 좋아."
"[english]glados.dlc1_mp_coop_stingerb02"	"<clr:163,193,173>GLaDOS: Good."
"glados.dlc1_mp_coop_stingerb03"	"<clr:112,75,125>GLaDOS: 너희는 버림 받았어. 쓸모 없었기 때문이지. 크고 못생긴 부리를 가진 쓸모 없고 사랑 받지 못한 새들이었기 때문이야."
"[english]glados.dlc1_mp_coop_stingerb03"	"<clr:163,193,173>GLaDOS: You were abandoned. Because you're worthless. You're worthless, unloved birds with fat, ugly beaks."
"glados.dlc1_mp_coop_stingerb05"	"<clr:112,75,125>GLaDOS: 사실 그 큰 부리가 저토록 작은 알 속에 처박혀 있었다는 사실이 정말 놀라워."
"[english]glados.dlc1_mp_coop_stingerb05"	"<clr:163,193,173>GLaDOS: I'm honestly impressed that you managed to squeeze those huge beaks into such tiny eggs."
"glados.dlc1_mp_coop_stingerb06"	"<clr:112,75,125>GLaDOS: 그래. 지금 너희들 이야기를 하는 거야, 뚱뚱한 부리 녀석들. 너희 얼간이--[치는 소리] 오!"
"[english]glados.dlc1_mp_coop_stingerb06"	"<clr:163,193,173>GLaDOS: Yes. I'm talking to you, Mr. Chubby Beak. You marshmallow--[smash] Oh!"
"glados.dlc1_mp_coop_stingerb07"	"<clr:112,75,125>GLaDOS: 너희는 얼간이가 아니야, 그렇지?"
"[english]glados.dlc1_mp_coop_stingerb07"	"<clr:163,193,173>GLaDOS: No. You're NOT marshmallows, are you?"
"glados.dlc1_mp_coop_threat_death_acid01"	"<clr:112,75,125>GLaDOS: 집중해. 여기에 온 이유는 적을 처치하기 위해서야! 너희가 산성 물질 웅덩이에 빠져서 지글거리고 녹는 소리를 듣기 위해 온 게 아니라고."
"[english]glados.dlc1_mp_coop_threat_death_acid01"	"<clr:163,193,173>GLaDOS: Focus. We  are here to defeat the enemy! We are not here to listen to you sizzle and melt in a pool of acid."
"glados.dlc1_mp_coop_threat_death_acid02"	"<clr:112,75,125>GLaDOS: 그런 식으로 하면 적의 손아귀로 곧장 향하는 거라고. 물론 실제로는 산성 물질 속으로 곧장 뛰어드는 거지만. 어쨌든 무슨 말인지 알잖아?"
"[english]glados.dlc1_mp_coop_threat_death_acid02"	"<clr:163,193,173>GLaDOS: By doing that, you're walking right into her hands. Well, technically you're walking right into acid, but you understand my point."
"glados.dlc1_mp_coop_threat_death_generic02"	"<clr:112,75,125>GLaDOS: 너희가 하는 행동도 충분히 공감이 가. 몸개그로 좀 웃고 기분 전환하자는 거잖아. 하지만 이제 그런 걸로 웃기는 시대는 지났다고."
"[english]glados.dlc1_mp_coop_threat_death_generic02"	"<clr:163,193,173>GLaDOS: I appreciate what you're doing, going for a laugh to keep spirits high, but I think the time for death-based slapstick is over."
"glados.dlc1_mp_coop_threat_death_generic03"	"<clr:112,75,125>GLaDOS: 아마 잘 모르는 모양인데, 그렇게 조금씩 죽는 게 쌓이다 보면 시간이 정말 많이 지체된다니까. 전부 다 짜증나서 진짜로 수명이 줄 지경이라고. 제발 실력을 좀 빨리 키우도록 해."
"[english]glados.dlc1_mp_coop_threat_death_generic03"	"<clr:163,193,173>GLaDOS: Perhaps I haven't made it clear, but all these little deaths are going to add up to one much longer-lasting one...for all of us...if you don't get better at this fast."
"glados.dlc1_mp_coop_threat_death_generic04"	"<clr:112,75,125>GLaDOS: 기운 내. 이 훈련을 너희를 위한 거라고."
"[english]glados.dlc1_mp_coop_threat_death_generic04"	"<clr:163,193,173>GLaDOS: Pull yourselves together, this training is for your benefit."
"glados.dlc1_mp_coop_threat_death_generic08"	"<clr:112,75,125>GLaDOS: 정말 용감하군. 조립 기계가 언제든지 고장 날 수 있다는 걸 알면서도 아무 걱정 없이 계속 사용하려고 들다니."
"[english]glados.dlc1_mp_coop_threat_death_generic08"	"<clr:163,193,173>GLaDOS: How brave of you. You know the assembly machine could fail at any time, and yet you still insist on testing it."
"glados.dlc1_mp_coop_threat_death_generic10"	"<clr:112,75,125>GLaDOS: 너희가 실패하면 너희보다 내가 더 아파. 그런데 실제로 안 아픈 사람은 누구게? 바로 나야. 내가 아프다는 건 그냥 말만 그렇다는 거니까. 하지만 중요한 건 우리를 죽이려고 하는 저 미친 여자에게도 아무런 피해를 줄 수 없다는 거야."
"[english]glados.dlc1_mp_coop_threat_death_generic10"	"<clr:163,193,173>GLaDOS: Your failure hurts me more than it hurts you. You know who it doesn't hurt? Well, me. That was just a figure of speech. The important point, though, is that it doesn't hurt the madwoman planning to kill all of us."
"glados.dlc1_mp_coop_threat_death_partnerkill01"	"<clr:112,75,125>GLaDOS: 난 살인 충동이란 게 정말 좋아. 그녀를 마주쳤을 때 그 느낌을 갖도록 해."
"[english]glados.dlc1_mp_coop_threat_death_partnerkill01"	"<clr:163,193,173>GLaDOS: I really like the murderous sentiment. Keep that mindset when we're facing HER."
"glados.dlc1_mp_coop_threat_death_partnerkill04"	"<clr:112,75,125>GLaDOS: 난 몇 가지를 메모하고 있어. 지금 너희가 하는 행동들 중에 그녀를 마주쳤을 때 유용할 만한 것들이 있을 거야. 하지만 지금 당장은 전혀 유용하지 않다고."
"[english]glados.dlc1_mp_coop_threat_death_partnerkill04"	"<clr:163,193,173>GLaDOS: I'm making notes here. Some of what you're doing will come in handy when we face her. Right now: not actually handy."
"glados.dlc1_mp_coop_threat_death_partnerkill05"	"<clr:112,75,125>GLaDOS: 어, 서두를 것 없어. 그녀가 우리를 영원히 죽이기 전에 너희끼리 서로 죽일 시간은 충분하니까."
"[english]glados.dlc1_mp_coop_threat_death_partnerkill05"	"<clr:163,193,173>GLaDOS: Oh, no hurry. We have all the time in the world for you to kill each other before she kills us all permanently."
"glados.dlc1_mp_coop_threat_death_partnerkill07"	"<clr:112,75,125>GLaDOS: 너희가 제대로 된 살인 기계가 된 것을 보니 기쁘군. 문제는 '서로를 죽이는' 기계가 되었다는 거지만."
"[english]glados.dlc1_mp_coop_threat_death_partnerkill07"	"<clr:163,193,173>GLaDOS: I'm encouraged to see that you've become the killing machines I wanted. 'Killing-each-other' machines, but still."
"glados.dlc1_mp_coop_tripleaxis_intro01"	"<clr:112,75,125>GLaDOS: 이 작품의 이름은 '박살'이야. 본능을 형상화한 초창기 작품이지. 너무 대충 만들어서 조금 부끄럽기는 한데, 그래도 널 박살내기에는 충분할 거야."
"[english]glados.dlc1_mp_coop_tripleaxis_intro01"	"<clr:163,193,173>GLaDOS: I call this one 'Smash'. It's an early work of primitive expression. I'm a little embarrassed at how crude it is. Still, it will smash you."
"glados.dlc1_mp_coop_tripleaxis_outro01"	"<clr:112,75,125>GLaDOS: 좋아. 다음 테스트 전시장으로 가서는 작품과 교감해야 돼. 마치 과거에 '퍼즐을 풀었던' 것처럼 말이야. 하지만 퍼즐을 푸는 것이 중요한 건 아니야. 미래에는 더 이상 풀어야 할 과학 문제가 없고, 모든 것이 다 예술이니까."
"[english]glados.dlc1_mp_coop_tripleaxis_outro01"	"<clr:163,193,173>GLaDOS: Good. Please proceed to the next test appreciation exhibit and interact with it in such a way that it might be called 'solving' if we still cared about solving things in the future, but we don't."
}
}
